invoice_id,date,time,city,product,category,quantity,unit_price,cogs,vat,total,payment_method,gender,customer_type
M-200421,23/02/26,13:22,Mixquiahuala de Juárez,Arroz,Abarrotes,3,30.91,92.73,14.84,107.57,Tarjeta débito,Male,Member
M-200421,23/02/26,13:22,Mixquiahuala de Juárez,Queso,Lácteos,1,59.6,59.6,9.54,69.14,Tarjeta débito,Male,Member
M-200422,11/02/26,13:14,Mixquiahuala de Juárez,Tortillas,Abarrotes,2,18.49,36.98,5.92,42.9,Efectivo,Male,Normal
M-200422,11/02/26,13:14,Mixquiahuala de Juárez,Refresco,Bebidas,4,18.26,73.04,11.69,84.73,Efectivo,Male,Normal
M-200422,11/02/26,13:14,Mixquiahuala de Juárez,Galletas,Snacks,1,27.91,27.91,4.47,32.38,Efectivo,Male,Normal
M-200422,11/02/26,13:14,Mixquiahuala de Juárez,Arroz,Abarrotes,3,27.12,81.36,13.02,94.38,Efectivo,Male,Normal
M-200423,15/03/26,20:00,Mixquiahuala de Juárez,Sabritas,Snacks,3,24,72,11.52,83.52,Tarjeta crédito,Female,Normal
M-200423,15/03/26,20:00,Mixquiahuala de Juárez,Papel higiénico,Limpieza,2,61.93,123.86,19.82,143.68,Tarjeta crédito,Female,Normal
M-200423,15/03/26,20:00,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,18.14,18.14,2.9,21.04,Tarjeta crédito,Female,Normal
M-200424,19/03/26,13:42,Mixquiahuala de Juárez,Yogurt,Lácteos,3,17.36,52.08,8.33,60.41,Efectivo,Female,Normal
M-200424,19/03/26,13:42,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,61.32,183.96,29.43,213.39,Efectivo,Female,Normal
M-200424,19/03/26,13:42,Mixquiahuala de Juárez,Arroz,Abarrotes,1,27.81,27.81,4.45,32.26,Efectivo,Female,Normal
M-200424,19/03/26,13:42,Mixquiahuala de Juárez,Arroz,Abarrotes,4,31.84,127.36,20.38,147.74,Efectivo,Female,Normal
M-200424,19/03/26,13:42,Mixquiahuala de Juárez,Cerveza,Bebidas,3,29.08,87.24,13.96,101.2,Efectivo,Female,Normal
M-200425,01/02/26,14:13,Mixquiahuala de Juárez,Papel higiénico,Limpieza,1,66.45,66.45,10.63,77.08,Efectivo,Female,Member
M-200425,01/02/26,14:13,Mixquiahuala de Juárez,Frijol,Abarrotes,1,29.9,29.9,4.78,34.68,Efectivo,Female,Member
M-200425,01/02/26,14:13,Mixquiahuala de Juárez,Arroz,Abarrotes,3,31.53,94.59,15.13,109.72,Efectivo,Female,Member
M-200426,04/01/26,13:46,Mixquiahuala de Juárez,Arroz,Abarrotes,2,30.88,61.76,9.88,71.64,Efectivo,Female,Member
M-200426,04/01/26,13:46,Mixquiahuala de Juárez,Sabritas,Snacks,3,22.36,67.08,10.73,77.81,Efectivo,Female,Member
M-200426,04/01/26,13:46,Mixquiahuala de Juárez,Sabritas,Snacks,2,21.81,43.62,6.98,50.6,Efectivo,Female,Member
M-200427,15/03/26,12:37,Mixquiahuala de Juárez,Yogurt,Lácteos,2,15.86,31.72,5.08,36.8,Tarjeta crédito,Male,Normal
M-200427,15/03/26,12:37,Mixquiahuala de Juárez,Detergente,Limpieza,2,75.03,150.06,24.01,174.07,Tarjeta crédito,Male,Normal
M-200427,15/03/26,12:37,Mixquiahuala de Juárez,Sabritas,Snacks,1,23.44,23.44,3.75,27.19,Tarjeta crédito,Male,Normal
M-200427,15/03/26,12:37,Mixquiahuala de Juárez,Refresco,Bebidas,3,18.88,56.64,9.06,65.7,Tarjeta crédito,Male,Normal
M-200428,11/02/26,12:51,Mixquiahuala de Juárez,Sabritas,Snacks,1,23.8,23.8,3.81,27.61,Tarjeta crédito,Female,Normal
M-200428,11/02/26,12:51,Mixquiahuala de Juárez,Detergente,Limpieza,2,74.44,148.88,23.82,172.7,Tarjeta crédito,Female,Normal
M-200428,11/02/26,12:51,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,67.18,268.72,43,311.72,Tarjeta crédito,Female,Normal
M-200428,11/02/26,12:51,Mixquiahuala de Juárez,Refresco,Bebidas,3,19.64,58.92,9.43,68.35,Tarjeta crédito,Female,Normal
M-200429,03/01/26,12:32,Mixquiahuala de Juárez,Yogurt,Lácteos,4,17.42,69.68,11.15,80.83,Tarjeta débito,Female,Member
M-200429,03/01/26,12:32,Mixquiahuala de Juárez,Pan dulce,Panadería,4,13.63,54.52,8.72,63.24,Tarjeta débito,Female,Member
M-200429,03/01/26,12:32,Mixquiahuala de Juárez,Sabritas,Snacks,2,21.37,42.74,6.84,49.58,Tarjeta débito,Female,Member
M-200430,18/03/26,19:09,Mixquiahuala de Juárez,Yogurt,Lácteos,3,15.95,47.85,7.66,55.51,Efectivo,Male,Normal
M-200430,18/03/26,19:09,Mixquiahuala de Juárez,Pan dulce,Panadería,3,13.85,41.55,6.65,48.2,Efectivo,Male,Normal
M-200430,18/03/26,19:09,Mixquiahuala de Juárez,Arroz,Abarrotes,4,27.18,108.72,17.4,126.12,Efectivo,Male,Normal
M-200430,18/03/26,19:09,Mixquiahuala de Juárez,Arroz,Abarrotes,1,27.24,27.24,4.36,31.6,Efectivo,Male,Normal
M-200430,18/03/26,19:09,Mixquiahuala de Juárez,Sabritas,Snacks,3,22.89,68.67,10.99,79.66,Efectivo,Male,Normal
M-200431,30/01/26,15:07,Mixquiahuala de Juárez,Cerveza,Bebidas,4,27.99,111.96,17.91,129.87,Efectivo,Male,Normal
M-200431,30/01/26,15:07,Mixquiahuala de Juárez,Detergente,Limpieza,1,77.1,77.1,12.34,89.44,Efectivo,Male,Normal
M-200431,30/01/26,15:07,Mixquiahuala de Juárez,Frijol,Abarrotes,3,29.36,88.08,14.09,102.17,Efectivo,Male,Normal
M-200431,30/01/26,15:07,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,16.83,16.83,2.69,19.52,Efectivo,Male,Normal
M-200432,03/02/26,20:44,Mixquiahuala de Juárez,Queso,Lácteos,1,52.48,52.48,8.4,60.88,Tarjeta débito,Female,Member
M-200432,03/02/26,20:44,Mixquiahuala de Juárez,Frijol,Abarrotes,3,31.91,95.73,15.32,111.05,Tarjeta débito,Female,Member
M-200432,03/02/26,20:44,Mixquiahuala de Juárez,Frijol,Abarrotes,4,34.79,139.16,22.27,161.43,Tarjeta débito,Female,Member
M-200432,03/02/26,20:44,Mixquiahuala de Juárez,Queso,Lácteos,1,53.24,53.24,8.52,61.76,Tarjeta débito,Female,Member
M-200433,18/01/26,14:00,Mixquiahuala de Juárez,Galletas,Snacks,2,26.23,52.46,8.39,60.85,Tarjeta débito,Male,Member
M-200433,18/01/26,14:00,Mixquiahuala de Juárez,Frijol,Abarrotes,3,33.37,100.11,16.02,116.13,Tarjeta débito,Male,Member
M-200433,18/01/26,14:00,Mixquiahuala de Juárez,Yogurt,Lácteos,4,16.95,67.8,10.85,78.65,Tarjeta débito,Male,Member
M-200433,18/01/26,14:00,Mixquiahuala de Juárez,Leche,Lácteos,3,21.04,63.12,10.1,73.22,Tarjeta débito,Male,Member
M-200434,01/01/26,13:50,Mixquiahuala de Juárez,Yogurt,Lácteos,2,15.83,31.66,5.07,36.73,Tarjeta débito,Male,Normal
M-200434,01/01/26,13:50,Mixquiahuala de Juárez,Galletas,Snacks,4,24.51,98.04,15.69,113.73,Tarjeta débito,Male,Normal
M-200434,01/01/26,13:50,Mixquiahuala de Juárez,Refresco,Bebidas,4,18.88,75.52,12.08,87.6,Tarjeta débito,Male,Normal
M-200434,01/01/26,13:50,Mixquiahuala de Juárez,Galletas,Snacks,3,29.28,87.84,14.05,101.89,Tarjeta débito,Male,Normal
M-200434,01/01/26,13:50,Mixquiahuala de Juárez,Pan dulce,Panadería,2,16.48,32.96,5.27,38.23,Tarjeta débito,Male,Normal
M-200435,19/01/26,12:47,Mixquiahuala de Juárez,Queso,Lácteos,3,58.35,175.05,28.01,203.06,Efectivo,Female,Normal
M-200435,19/01/26,12:47,Mixquiahuala de Juárez,Arroz,Abarrotes,4,29.77,119.08,19.05,138.13,Efectivo,Female,Normal
M-200435,19/01/26,12:47,Mixquiahuala de Juárez,Tortillas,Abarrotes,2,18.77,37.54,6.01,43.55,Efectivo,Female,Normal
M-200435,19/01/26,12:47,Mixquiahuala de Juárez,Arroz,Abarrotes,1,31.94,31.94,5.11,37.05,Efectivo,Female,Normal
M-200435,19/01/26,12:47,Mixquiahuala de Juárez,Cerveza,Bebidas,3,27.21,81.63,13.06,94.69,Efectivo,Female,Normal
M-200436,18/03/26,11:17,Mixquiahuala de Juárez,Detergente,Limpieza,4,74.84,299.36,47.9,347.26,Efectivo,Female,Normal
M-200436,18/03/26,11:17,Mixquiahuala de Juárez,Cerveza,Bebidas,1,26.11,26.11,4.18,30.29,Efectivo,Female,Normal
M-200436,18/03/26,11:17,Mixquiahuala de Juárez,Arroz,Abarrotes,2,30.44,60.88,9.74,70.62,Efectivo,Female,Normal
M-200436,18/03/26,11:17,Mixquiahuala de Juárez,Tortillas,Abarrotes,4,16.42,65.68,10.51,76.19,Efectivo,Female,Normal
M-200436,18/03/26,11:17,Mixquiahuala de Juárez,Queso,Lácteos,3,60.43,181.29,29.01,210.3,Efectivo,Female,Normal
M-200437,30/03/26,16:54,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,64.31,257.24,41.16,298.4,Efectivo,Male,Member
M-200437,30/03/26,16:54,Mixquiahuala de Juárez,Leche,Lácteos,4,20.81,83.24,13.32,96.56,Efectivo,Male,Member
M-200437,30/03/26,16:54,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,65.23,195.69,31.31,227,Efectivo,Male,Member
M-200437,30/03/26,16:54,Mixquiahuala de Juárez,Pan dulce,Panadería,2,14.25,28.5,4.56,33.06,Efectivo,Male,Member
M-200438,12/03/26,14:44,Mixquiahuala de Juárez,Queso,Lácteos,1,56.29,56.29,9.01,65.3,Efectivo,Male,Member
M-200438,12/03/26,14:44,Mixquiahuala de Juárez,Pan dulce,Panadería,2,15.96,31.92,5.11,37.03,Efectivo,Male,Member
M-200438,12/03/26,14:44,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,64,192,30.72,222.72,Efectivo,Male,Member
M-200438,12/03/26,14:44,Mixquiahuala de Juárez,Frijol,Abarrotes,4,33.52,134.08,21.45,155.53,Efectivo,Male,Member
M-200439,10/01/26,12:44,Mixquiahuala de Juárez,Frijol,Abarrotes,1,32.59,32.59,5.21,37.8,Efectivo,Male,Member
M-200439,10/01/26,12:44,Mixquiahuala de Juárez,Sabritas,Snacks,2,20.55,41.1,6.58,47.68,Efectivo,Male,Member
M-200439,10/01/26,12:44,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,16.97,16.97,2.72,19.69,Efectivo,Male,Member
M-200439,10/01/26,12:44,Mixquiahuala de Juárez,Galletas,Snacks,1,27.24,27.24,4.36,31.6,Efectivo,Male,Member
M-200440,24/01/26,9:20,Mixquiahuala de Juárez,Cerveza,Bebidas,1,29.95,29.95,4.79,34.74,Efectivo,Male,Normal
M-200440,24/01/26,9:20,Mixquiahuala de Juárez,Tortillas,Abarrotes,4,17.8,71.2,11.39,82.59,Efectivo,Male,Normal
M-200440,24/01/26,9:20,Mixquiahuala de Juárez,Arroz,Abarrotes,3,30.75,92.25,14.76,107.01,Efectivo,Male,Normal
M-200440,24/01/26,9:20,Mixquiahuala de Juárez,Leche,Lácteos,1,23.14,23.14,3.7,26.84,Efectivo,Male,Normal
M-200440,24/01/26,9:20,Mixquiahuala de Juárez,Arroz,Abarrotes,3,31.79,95.37,15.26,110.63,Efectivo,Male,Normal
M-200441,27/01/26,14:47,Mixquiahuala de Juárez,Galletas,Snacks,2,27.8,55.6,8.9,64.5,Efectivo,Female,Member
M-200441,27/01/26,14:47,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,68.66,205.98,32.96,238.94,Efectivo,Female,Member
M-200441,27/01/26,14:47,Mixquiahuala de Juárez,Refresco,Bebidas,3,20.42,61.26,9.8,71.06,Efectivo,Female,Member
M-200441,27/01/26,14:47,Mixquiahuala de Juárez,Galletas,Snacks,3,29.29,87.87,14.06,101.93,Efectivo,Female,Member
M-200441,27/01/26,14:47,Mixquiahuala de Juárez,Galletas,Snacks,1,26.15,26.15,4.18,30.33,Efectivo,Female,Member
M-200442,05/01/26,10:28,Mixquiahuala de Juárez,Galletas,Snacks,4,28.82,115.28,18.44,133.72,Tarjeta crédito,Female,Member
M-200442,05/01/26,10:28,Mixquiahuala de Juárez,Tortillas,Abarrotes,4,18.53,74.12,11.86,85.98,Tarjeta crédito,Female,Member
M-200442,05/01/26,10:28,Mixquiahuala de Juárez,Refresco,Bebidas,1,20.29,20.29,3.25,23.54,Tarjeta crédito,Female,Member
M-200442,05/01/26,10:28,Mixquiahuala de Juárez,Sabritas,Snacks,1,22.96,22.96,3.67,26.63,Tarjeta crédito,Female,Member
M-200442,05/01/26,10:28,Mixquiahuala de Juárez,Refresco,Bebidas,4,18.09,72.36,11.58,83.94,Tarjeta crédito,Female,Member
M-200443,27/03/26,17:30,Mixquiahuala de Juárez,Leche,Lácteos,2,23.24,46.48,7.44,53.92,Tarjeta crédito,Female,Member
M-200443,27/03/26,17:30,Mixquiahuala de Juárez,Frijol,Abarrotes,1,30.27,30.27,4.84,35.11,Tarjeta crédito,Female,Member
M-200443,27/03/26,17:30,Mixquiahuala de Juárez,Detergente,Limpieza,3,74.46,223.38,35.74,259.12,Tarjeta crédito,Female,Member
M-200443,27/03/26,17:30,Mixquiahuala de Juárez,Tortillas,Abarrotes,4,18.59,74.36,11.9,86.26,Tarjeta crédito,Female,Member
M-200444,25/02/26,18:23,Mixquiahuala de Juárez,Leche,Lácteos,4,23.77,95.08,15.21,110.29,Efectivo,Male,Normal
M-200444,25/02/26,18:23,Mixquiahuala de Juárez,Yogurt,Lácteos,4,17.17,68.68,10.99,79.67,Efectivo,Male,Normal
M-200444,25/02/26,18:23,Mixquiahuala de Juárez,Tortillas,Abarrotes,2,17.04,34.08,5.45,39.53,Efectivo,Male,Normal
M-200444,25/02/26,18:23,Mixquiahuala de Juárez,Refresco,Bebidas,3,20.96,62.88,10.06,72.94,Efectivo,Male,Normal
M-200445,11/01/26,10:43,Mixquiahuala de Juárez,Papel higiénico,Limpieza,1,70.18,70.18,11.23,81.41,Tarjeta débito,Female,Normal
M-200445,11/01/26,10:43,Mixquiahuala de Juárez,Frijol,Abarrotes,1,33.5,33.5,5.36,38.86,Tarjeta débito,Female,Normal
M-200445,11/01/26,10:43,Mixquiahuala de Juárez,Detergente,Limpieza,3,84.94,254.82,40.77,295.59,Tarjeta débito,Female,Normal
M-200445,11/01/26,10:43,Mixquiahuala de Juárez,Tortillas,Abarrotes,4,19.57,78.28,12.52,90.8,Tarjeta débito,Female,Normal
M-200446,19/03/26,11:59,Mixquiahuala de Juárez,Pan dulce,Panadería,1,15.07,15.07,2.41,17.48,Tarjeta débito,Female,Normal
M-200446,19/03/26,11:59,Mixquiahuala de Juárez,Pan dulce,Panadería,2,16.21,32.42,5.19,37.61,Tarjeta débito,Female,Normal
M-200446,19/03/26,11:59,Mixquiahuala de Juárez,Queso,Lácteos,4,58.33,233.32,37.33,270.65,Tarjeta débito,Female,Normal
M-200447,24/02/26,9:45,Mixquiahuala de Juárez,Frijol,Abarrotes,3,31.04,93.12,14.9,108.02,Tarjeta crédito,Male,Normal
M-200447,24/02/26,9:45,Mixquiahuala de Juárez,Detergente,Limpieza,4,77.23,308.92,49.43,358.35,Tarjeta crédito,Male,Normal
M-200447,24/02/26,9:45,Mixquiahuala de Juárez,Leche,Lácteos,2,20.72,41.44,6.63,48.07,Tarjeta crédito,Male,Normal
M-200448,08/02/26,19:44,Mixquiahuala de Juárez,Galletas,Snacks,1,27.9,27.9,4.46,32.36,Efectivo,Male,Normal
M-200448,08/02/26,19:44,Mixquiahuala de Juárez,Queso,Lácteos,1,59.23,59.23,9.48,68.71,Efectivo,Male,Normal
M-200448,08/02/26,19:44,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,59.59,238.36,38.14,276.5,Efectivo,Male,Normal
M-200448,08/02/26,19:44,Mixquiahuala de Juárez,Galletas,Snacks,3,27.43,82.29,13.17,95.46,Efectivo,Male,Normal
M-200448,08/02/26,19:44,Mixquiahuala de Juárez,Yogurt,Lácteos,4,17.68,70.72,11.32,82.04,Efectivo,Male,Normal
M-200449,02/02/26,20:47,Mixquiahuala de Juárez,Leche,Lácteos,3,23.39,70.17,11.23,81.4,Tarjeta crédito,Male,Normal
M-200449,02/02/26,20:47,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,65.75,263,42.08,305.08,Tarjeta crédito,Male,Normal
M-200449,02/02/26,20:47,Mixquiahuala de Juárez,Sabritas,Snacks,1,22.7,22.7,3.63,26.33,Tarjeta crédito,Male,Normal
M-200449,02/02/26,20:47,Mixquiahuala de Juárez,Leche,Lácteos,2,22.1,44.2,7.07,51.27,Tarjeta crédito,Male,Normal
M-200449,02/02/26,20:47,Mixquiahuala de Juárez,Leche,Lácteos,2,20.64,41.28,6.6,47.88,Tarjeta crédito,Male,Normal
M-200450,10/03/26,13:19,Mixquiahuala de Juárez,Yogurt,Lácteos,4,15.53,62.12,9.94,72.06,Efectivo,Female,Member
M-200450,10/03/26,13:19,Mixquiahuala de Juárez,Detergente,Limpieza,4,76.09,304.36,48.7,353.06,Efectivo,Female,Member
M-200450,10/03/26,13:19,Mixquiahuala de Juárez,Arroz,Abarrotes,4,31.88,127.52,20.4,147.92,Efectivo,Female,Member
M-200450,10/03/26,13:19,Mixquiahuala de Juárez,Pan dulce,Panadería,4,13.86,55.44,8.87,64.31,Efectivo,Female,Member
M-200451,06/01/26,17:59,Mixquiahuala de Juárez,Pan dulce,Panadería,2,13.72,27.44,4.39,31.83,Efectivo,Male,Member
M-200451,06/01/26,17:59,Mixquiahuala de Juárez,Sabritas,Snacks,4,20.78,83.12,13.3,96.42,Efectivo,Male,Member
M-200451,06/01/26,17:59,Mixquiahuala de Juárez,Pan dulce,Panadería,3,14.37,43.11,6.9,50.01,Efectivo,Male,Member
M-200451,06/01/26,17:59,Mixquiahuala de Juárez,Yogurt,Lácteos,1,16.67,16.67,2.67,19.34,Efectivo,Male,Member
M-200451,06/01/26,17:59,Mixquiahuala de Juárez,Sabritas,Snacks,1,23.47,23.47,3.76,27.23,Efectivo,Male,Member
M-200452,09/02/26,13:39,Mixquiahuala de Juárez,Cerveza,Bebidas,2,28.7,57.4,9.18,66.58,Tarjeta crédito,Male,Normal
M-200452,09/02/26,13:39,Mixquiahuala de Juárez,Cerveza,Bebidas,3,29.4,88.2,14.11,102.31,Tarjeta crédito,Male,Normal
M-200452,09/02/26,13:39,Mixquiahuala de Juárez,Leche,Lácteos,2,23.72,47.44,7.59,55.03,Tarjeta crédito,Male,Normal
M-200452,09/02/26,13:39,Mixquiahuala de Juárez,Leche,Lácteos,1,23.18,23.18,3.71,26.89,Tarjeta crédito,Male,Normal
M-200452,09/02/26,13:39,Mixquiahuala de Juárez,Yogurt,Lácteos,4,16.19,64.76,10.36,75.12,Tarjeta crédito,Male,Normal
M-200453,21/03/26,11:22,Mixquiahuala de Juárez,Arroz,Abarrotes,4,30.29,121.16,19.39,140.55,Efectivo,Female,Normal
M-200453,21/03/26,11:22,Mixquiahuala de Juárez,Tortillas,Abarrotes,4,17.83,71.32,11.41,82.73,Efectivo,Female,Normal
M-200453,21/03/26,11:22,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,69.19,276.76,44.28,321.04,Efectivo,Female,Normal
M-200453,21/03/26,11:22,Mixquiahuala de Juárez,Galletas,Snacks,1,25.65,25.65,4.1,29.75,Efectivo,Female,Normal
M-200454,05/01/26,20:57,Mixquiahuala de Juárez,Detergente,Limpieza,1,81.74,81.74,13.08,94.82,Efectivo,Male,Member
M-200454,05/01/26,20:57,Mixquiahuala de Juárez,Pan dulce,Panadería,3,13.62,40.86,6.54,47.4,Efectivo,Male,Member
M-200454,05/01/26,20:57,Mixquiahuala de Juárez,Galletas,Snacks,3,26.05,78.15,12.5,90.65,Efectivo,Male,Member
M-200454,05/01/26,20:57,Mixquiahuala de Juárez,Galletas,Snacks,4,26.84,107.36,17.18,124.54,Efectivo,Male,Member
M-200455,22/03/26,18:06,Mixquiahuala de Juárez,Arroz,Abarrotes,3,28.24,84.72,13.56,98.28,Efectivo,Female,Normal
M-200455,22/03/26,18:06,Mixquiahuala de Juárez,Galletas,Snacks,1,27.93,27.93,4.47,32.4,Efectivo,Female,Normal
M-200455,22/03/26,18:06,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,17.53,17.53,2.8,20.33,Efectivo,Female,Normal
M-200455,22/03/26,18:06,Mixquiahuala de Juárez,Refresco,Bebidas,1,18.75,18.75,3,21.75,Efectivo,Female,Normal
M-200455,22/03/26,18:06,Mixquiahuala de Juárez,Frijol,Abarrotes,2,34.36,68.72,11,79.72,Efectivo,Female,Normal
M-200456,11/01/26,20:43,Mixquiahuala de Juárez,Galletas,Snacks,3,25.38,76.14,12.18,88.32,Efectivo,Female,Normal
M-200456,11/01/26,20:43,Mixquiahuala de Juárez,Detergente,Limpieza,2,81.22,162.44,25.99,188.43,Efectivo,Female,Normal
M-200456,11/01/26,20:43,Mixquiahuala de Juárez,Queso,Lácteos,2,54.84,109.68,17.55,127.23,Efectivo,Female,Normal
M-200457,29/01/26,15:01,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,64.28,257.12,41.14,298.26,Efectivo,Female,Normal
M-200457,29/01/26,15:01,Mixquiahuala de Juárez,Yogurt,Lácteos,2,16.1,32.2,5.15,37.35,Efectivo,Female,Normal
M-200457,29/01/26,15:01,Mixquiahuala de Juárez,Arroz,Abarrotes,4,31.92,127.68,20.43,148.11,Efectivo,Female,Normal
M-200457,29/01/26,15:01,Mixquiahuala de Juárez,Yogurt,Lácteos,4,17.49,69.96,11.19,81.15,Efectivo,Female,Normal
M-200458,09/02/26,11:37,Mixquiahuala de Juárez,Queso,Lácteos,4,58.34,233.36,37.34,270.7,Efectivo,Male,Normal
M-200458,09/02/26,11:37,Mixquiahuala de Juárez,Papel higiénico,Limpieza,4,67.94,271.76,43.48,315.24,Efectivo,Male,Normal
M-200458,09/02/26,11:37,Mixquiahuala de Juárez,Yogurt,Lácteos,1,17.9,17.9,2.86,20.76,Efectivo,Male,Normal
M-200459,06/02/26,9:55,Mixquiahuala de Juárez,Yogurt,Lácteos,2,15.95,31.9,5.1,37,Efectivo,Female,Normal
M-200459,06/02/26,9:55,Mixquiahuala de Juárez,Queso,Lácteos,1,56.2,56.2,8.99,65.19,Efectivo,Female,Normal
M-200459,06/02/26,9:55,Mixquiahuala de Juárez,Sabritas,Snacks,1,23.27,23.27,3.72,26.99,Efectivo,Female,Normal
M-200459,06/02/26,9:55,Mixquiahuala de Juárez,Yogurt,Lácteos,1,16.99,16.99,2.72,19.71,Efectivo,Female,Normal
M-200459,06/02/26,9:55,Mixquiahuala de Juárez,Detergente,Limpieza,1,81.91,81.91,13.11,95.02,Efectivo,Female,Normal
M-200460,21/02/26,10:09,Mixquiahuala de Juárez,Queso,Lácteos,1,52.49,52.49,8.4,60.89,Efectivo,Female,Normal
M-200460,21/02/26,10:09,Mixquiahuala de Juárez,Yogurt,Lácteos,2,16.85,33.7,5.39,39.09,Efectivo,Female,Normal
M-200460,21/02/26,10:09,Mixquiahuala de Juárez,Tortillas,Abarrotes,1,19.22,19.22,3.08,22.3,Efectivo,Female,Normal
M-200460,21/02/26,10:09,Mixquiahuala de Juárez,Yogurt,Lácteos,1,16.01,16.01,2.56,18.57,Efectivo,Female,Normal
M-200460,21/02/26,10:09,Mixquiahuala de Juárez,Leche,Lácteos,2,22.93,45.86,7.34,53.2,Efectivo,Female,Normal
M-200461,21/03/26,17:05,Mixquiahuala de Juárez,Queso,Lácteos,3,56.49,169.47,27.12,196.59,Tarjeta débito,Female,Normal
M-200461,21/03/26,17:05,Mixquiahuala de Juárez,Frijol,Abarrotes,1,29.28,29.28,4.68,33.96,Tarjeta débito,Female,Normal
M-200461,21/03/26,17:05,Mixquiahuala de Juárez,Pan dulce,Panadería,1,15.49,15.49,2.48,17.97,Tarjeta débito,Female,Normal
M-200461,21/03/26,17:05,Mixquiahuala de Juárez,Detergente,Limpieza,2,79.3,158.6,25.38,183.98,Tarjeta débito,Female,Normal
M-200462,12/02/26,19:44,Mixquiahuala de Juárez,Leche,Lácteos,3,20.6,61.8,9.89,71.69,Efectivo,Male,Normal
M-200462,12/02/26,19:44,Mixquiahuala de Juárez,Yogurt,Lácteos,1,16.75,16.75,2.68,19.43,Efectivo,Male,Normal
M-200462,12/02/26,19:44,Mixquiahuala de Juárez,Galletas,Snacks,3,24.98,74.94,11.99,86.93,Efectivo,Male,Normal
M-200463,12/03/26,16:12,Mixquiahuala de Juárez,Galletas,Snacks,4,29.42,117.68,18.83,136.51,Efectivo,Female,Normal
M-200463,12/03/26,16:12,Mixquiahuala de Juárez,Queso,Lácteos,3,60.22,180.66,28.91,209.57,Efectivo,Female,Normal
M-200463,12/03/26,16:12,Mixquiahuala de Juárez,Galletas,Snacks,4,26.6,106.4,17.02,123.42,Efectivo,Female,Normal
M-200463,12/03/26,16:12,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,61.23,183.69,29.39,213.08,Efectivo,Female,Normal
M-200463,12/03/26,16:12,Mixquiahuala de Juárez,Tortillas,Abarrotes,3,19.07,57.21,9.15,66.36,Efectivo,Female,Normal
M-200464,11/02/26,12:01,Mixquiahuala de Juárez,Arroz,Abarrotes,1,28.9,28.9,4.62,33.52,Efectivo,Female,Normal
M-200464,11/02/26,12:01,Mixquiahuala de Juárez,Frijol,Abarrotes,2,31.08,62.16,9.95,72.11,Efectivo,Female,Normal
M-200464,11/02/26,12:01,Mixquiahuala de Juárez,Leche,Lácteos,2,21.56,43.12,6.9,50.02,Efectivo,Female,Normal
M-200465,29/03/26,16:03,Mixquiahuala de Juárez,Refresco,Bebidas,2,20.86,41.72,6.68,48.4,Tarjeta débito,Female,Member
M-200465,29/03/26,16:03,Mixquiahuala de Juárez,Queso,Lácteos,3,56.24,168.72,27,195.72,Tarjeta débito,Female,Member
M-200465,29/03/26,16:03,Mixquiahuala de Juárez,Papel higiénico,Limpieza,3,71.39,214.17,34.27,248.44,Tarjeta débito,Female,Member
M-200465,29/03/26,16:03,Mixquiahuala de Juárez,Tortillas,Abarrotes,3,19.22,57.66,9.23,66.89,Tarjeta débito,Female,Member
M-200465,29/03/26,16:03,Mixquiahuala de Juárez,Queso,Lácteos,4,60.22,240.88,38.54,279.42,Tarjeta débito,Female,Member
M-200466,09/01/26,9:19,Mixquiahuala de Juárez,Tortillas,Abarrotes,3,18.98,56.94,9.11,66.05,Tarjeta crédito,Male,Member
M-200466,09/01/26,9:19,Mixquiahuala de Juárez,Frijol,Abarrotes,4,31.5,126,20.16,146.16,Tarjeta crédito,Male,Member
M-200466,09/01/26,9:19,Mixquiahuala de Juárez,Galletas,Snacks,1,29.28,29.28,4.68,33.96,Tarjeta crédito,Male,Member
M-200466,09/01/26,9:19,Mixquiahuala de Juárez,Leche,Lácteos,1,21.57,21.57,3.45,25.02,Tarjeta crédito,Male,Member
M-200466,09/01/26,9:19,Mixquiahuala de Juárez,Cerveza,Bebidas,4,25.76,103.04,16.49,119.53,Tarjeta crédito,Male,Member
M-200467,01/03/26,10:42,Mixquiahuala de Juárez,Galletas,Snacks,3,25.5,76.5,12.24,88.74,Efectivo,Female,Member
M-200467,01/03/26,10:42,Mixquiahuala de Juárez,Tortillas,Abarrotes,3,19.72,59.16,9.47,68.63,Efectivo,Female,Member
